1492,COMM
1493,COMM
1495,COMM
1496,COMM
1499,COMM
1507,COMM
1514,COMM
1522,COMM
1524,COMM
1525,COMM
1526,COMM
1527,COMM
1528,COMM
1529,COMM
1530,COMM
1531,COMM
1532,COMM
1533,COMM
1534,COMM
1535,COMM
1536,COMM
1537,COMM
1538,COMM
1539,COMM
1540,COMM
1541,COMM
1542,COMM
1543,COMM
1544,COMM
1545,COMM
1546,COMM
1547,COMM
1548,COMM
1549,COMM
1550,COMM
1551,COMM
1552,COMM
1553,COMM
1554,COMM
1555,COMM
1556,COMM
1557,COMM
1558,COMM
1559,COMM
1560,COMM
1561,COMM
1562,COMM
1563,COMM
1564,COMM
1565,COMM
1566,NTRES
1567,IARD
1568,DSOC
1569,DSOC
1570,DSOC
1571,DSOC
1572,DSOC
1573,DSOC
1574,DSOC
1575,DSOC
1576,DSOC
1577,DSOC
1578,DSOC
1579,DSOC
1580,DSOC
1596,DSOC
1597,DSOC
1598,DSOC
1599,DSOC
1600,DSOC
1601,DSOC
1602,DSOC
1603,DSOC
1604,DSOC
1605,DSOC
1606,DSOC
1607,DSOC
1608,DSOC
1609,DSOC
1610,DSOC
1611,DSOC
1612,DSOC
1613,DSOC
1614,DSOC
1615,DSOC
1616,DSOC
1617,DSOC
1618,DSOC
1619,DSOC
1620,DSOC
1621,DSOC
1622,DSOC
1623,DSOC
1624,DSOC
1625,DSOC
1626,DSOC
1627,DSOC
1628,DSOC
1629,DSOC
1630,DSOC
1631,DSOC
1632,DSOC
1633,DSOC
1634,DSOC
1635,DSOC
1636,DSOC
1637,DSOC
1638,DSOC
1639,DSOC
1640,DSOC
1641,DSOC
1642,DSOC
1643,DSOC
1644,DSOC
1645,DSOC
1646,DSOC
1647,DSOC
1648,DSOC
1649,DSOC
1650,EDUC
1666,ALS
1667,EDUC
1672,EDUC
1673,EDUC
1674,EDUC
1675,EDUC
1676,EDUC
1677,EDUC
1678,EDUC
1679,EDUC
1680,EDUC
1681,EDUC
1682,EDUC
1683,EDUC
1684,EDUC
1685,EDUC
1686,EDUC
1687,EDUC
1688,EDUC
1689,EDUC
1690,EDUC
1691,EDUC
1692,EDUC
1693,EDUC
1694,EDUC
1695,EDUC
1696,EDUC
1697,EDUC
1698,EDUC
1699,EDUC
1700,EDUC
1701,EDUC
1706,EDUC
1707,EDUC
1708,EDUC
1709,EDUC
1710,EDUC
1711,EDUC
1716,EDUC
1717,EDUC
1718,EDUC
1719,ENTOM
1720,BIOEE
1721,BIONB
1722,ENTOM
1739,ENTOM
1756,ENTOM
1757,ENTOM
1758,ENTOM
1759,ENTOM
1760,ENTOM
1761,ENTOM
1762,ENTOM
1763,ENTOM
1764,ENTOM
1765,ENTOM
1766,ENTOM
1767,ENTOM
1768,ENTOM
1769,ENTOM
1770,ENTOM
1771,ENTOM
1772,ENTOM
1773,ENTOM
1774,ENTOM
1775,ENTOM
1776,ENTOM
1777,ENTOM
1778,ENTOM
1779,ENTOM
1780,ENTOM
1781,ENTOM
1782,ENTOM
1783,ENTOM
1784,ENTOM
1785,ENTOM
1786,ENTOM
1787,ENTOM
1788,ENTOM
1789,ENTOM
1790,ENTOM
1791,ENTOM
1792,ENTOM
1793,ENTOM
1794,ENTOM
1795,ENTOM
1796,ENTOM
1797,ENTOM
1798,ENTOM
1799,ENTOM
1800,ENTOM
1801,ENTOM
1802,ENTOM
1803,ENTOM
1804,ENTOM
1805,ENTOM
1806,ENTOM
1807,ENTOM
1808,ENTOM
1809,ENTOM
1810,ENTOM
1811,ENTOM
1812,ENTOM
1813,ENTOM
1814,ENTOM
1815,ENTOM
1816,ENTOM
1817,ENTOM
1818,ENTOM
1819,FDSC
1820,FDSC
1821,FDSC
1822,FDSC
1823,FDSC
1824,FDSC
1825,FDSC
1826,FDSC
1827,FDSC
1828,FDSC
1829,FDSC
1830,FDSC
1831,FDSC
1832,FDSC
1833,FDSC
1834,IARD
1835,IARD
1836,IARD
1837,IARD
1838,IARD
1839,FDSC
1840,IARD
1841,IARD
1842,LA
1843,LA
1844,LA
1845,LA
1846,LA
1847,LA
1848,LA
1849,LA
1850,LA
1851,LA
1852,LA
1853,LA
1863,LA
1870,LA
1875,LA
1876,LA
1877,LA
1879,LA
1880,LA
1881,NTRES
1882,NTRES
1883,NTRES
1885,NTRES
1886,NTRES
1888,NTRES
1889,NTRES
1890,NTRES
1892,NTRES
1895,NTRES
1896,NTRES
1898,NTRES
1900,NTRES
1901,DSOC
1902,NTRES
1903,NTRES
1904,NTRES
1905,NTRES
1915,NTRES
1927,NTRES
1938,NTRES
1949,NTRES
1950,NTRES
1951,NTRES
1952,NTRES
1953,NTRES
1954,NTRES
1955,NTRES
1956,NTRES
1957,NTRES
1958,NTRES
1959,NTRES
1960,NTRES
1961,NTRES
1962,NTRES
1963,NTRES
1964,NTRES
1965,NTRES
1966,NTRES
1967,NTRES
1968,NTRES
1969,NTRES
1970,NTRES
1971,NTRES
1972,NTRES
1973,NTRES
1974,NTRES
1975,NTRES
1976,NTRES
1977,NTRES
1978,NTRES
1979,NTRES
1980,NTRES
1981,NTRES
1982,NTRES
1983,NTRES
1984,NTRES
1985,NTRES
1986,NTRES
1987,NTRES
1988,NTRES
1989,NTRES
1990,NTRES
1991,NTRES
1992,NTRES
1993,NTRES
1994,NTRES
1995,NTRES
1996,NTRES
1997,NTRES
1998,NTRES
1999,NTRES
2000,NTRES
2001,NTRES
2002,NTRES
2003,NTRES
2004,NTRES
2005,NTRES
2006,NTRES
2007,NTRES
2008,NTRES
2009,NTRES
2010,NTRES
2011,NTRES
2012,NTRES
2013,NTRES
2014,NTRES
2015,NTRES
2016,NTRES
2017,NTRES
2018,NTRES
2019,NTRES
2020,NTRES
2021,NTRES
2022,NTRES
2023,NTRES
2024,NTRES
2025,NTRES
2026,TOX
2027,BIOMI
2028,TOX
2029,TOX
2030,TOX
2031,TOX
2032,TOX
2033,TOX
2034,TOX
2035,TOX
2036,TOX
2037,TOX
2038,TOX
2039,TOX
2040,TOX
2041,TOX
2042,TOX
2043,TOX
2044,TOX
2045,TOX
2046,TOX
2047,TOX
2048,TOX
2049,TOX
2050,TOX
2051,TOX
2052,TOX
2053,TOX
2054,TOX
2055,TOX
2056,TOX
2057,TOX
2058,TOX
2059,TOX
2060,TOX
2061,TOX
2062,TOX
2063,TOX
2064,TOX
2065,TOX
2066,TOX
2067,TOX
2068,TOX
2069,TOX
2070,TOX
2071,TOX
2072,TOX
2073,TOX
2074,TOX
2075,TOX
2076,TOX
2077,TOX
2078,TOX
2079,TOX
2080,TOX
2081,TOX
2082,TOX
2083,TOX
2084,TOX
2085,TOX
2086,TOX
2087,TOX
2095,BIOAP
2096,BIOEE
2097,BIOEE
2098,BIOEE
2099,BIOEE
2101,BIOEE
2102,BIOEE
2103,BIOEE
2104,BIOEE
2105,BIOEE
2106,BIOEE
2107,BIOEE
2108,BIOEE
2109,BIOEE
2110,BIOEE
2111,BIOEE
2112,BIOEE
2113,BIOMI
2114,BIOMI
2115,BIOMI
2116,BIOMI
2117,BIOMI
2118,BIOMS
2119,BIOMI
2120,BIOMI
2121,BIOMI
2122,BIOMI
2123,BIONB
2124,BIONB
2125,BIONB
2126,BIONB
2127,BIONB
2128,BIONB
2129,BIOG
2130,BIOG
2132,BIOG
2486,FDSC
2487,FDSC
2488,FDSC
2489,FDSC
2490,FDSC
2491,FDSC
2492,FDSC
2493,FDSC
